SALONES;ID;NAME;POPULATION;POP_DENS;PPIDX_CY;PPPC_CY;REGION
0;2807908096;Madrid;1480;37000;195,4;29721,75;Madrid
0;2807908097;Madrid;795;39750;196,6;29901,49;Madrid
0;2807908098;Madrid;1800;3333,3;201,9;30708,24;Madrid
0;2807908099;Madrid;1521;4345,7;199,3;30313,68;Madrid
0;2807908100;Madrid;1335;16687,5;204,1;31041,75;Madrid
0;2807908102;Madrid;2045;34083,3;205;31167,61;Madrid
0;2807908103;Madrid;1414;5237;215,8;32820,09;Madrid
0;2807908104;Madrid;1260;18000;99,8;15175,62;Madrid
0;2807908105;Madrid;816;20400;126,4;19219,09;Madrid
0;2807908106;Madrid;1059;52950;113,6;17268,62;Madrid
0;2807908107;Madrid;723;36150;116,4;17699,9;Madrid
0;2807908108;Madrid;704;35200;97,3;14802,97;Madrid
0;2807908109;Madrid;1311;43700;105,6;16054,06;Madrid
0;2807908110;Madrid;1022;34066,7;137,5;20910,76;Madrid
0;2807908111;Madrid;1662;3196,2;168,6;25641,6;Madrid
1;2807908112;Madrid;1124;1937,9;76,1;11576,49;Madrid
0;2807908113;Madrid;958;31933,3;126,1;19177,58;Madrid
0;2807908114;Madrid;949;23725;84;12780,79;Madrid
0;2807908115;Madrid;1130;56500;79,3;12058,62;Madrid
0;2807908116;Madrid;875;29166,7;85,3;12965,75;Madrid
0;2807908117;Madrid;950;31666,7;117,6;17890,3;Madrid
0;2807908119;Madrid;1679;12915,4;122,7;18653,47;Madrid
0;2807908120;Madrid;1132;28300;114,3;17386,51;Madrid
0;2807908121;Madrid;1419;3461;72,1;10961,44;Madrid
0;2807908122;Madrid;872;17440;77,4;11763,47;Madrid
0;2807908123;Madrid;1417;20242,9;110,3;16772,09;Madrid
0;2807908124;Madrid;1764;19600;108,5;16498,74;Madrid
0;2807908125;Madrid;1317;21950;125,6;19106,66;Madrid
2;2807908126;Madrid;1565;26083,3;131,7;20023,81;Madrid
0;2807908128;Madrid;3488;3595,9;192,6;29284,06;Madrid
0;2807908129;Madrid;875;56,3;98,4;14961,79;Madrid
0;2807908130;Madrid;532;59,6;127,6;19407,09;Madrid
0;2807908131;Madrid;1732;2439,4;188,8;28708,5;Madrid
0;2807908132;Madrid;954;10600;200,3;30457,81;Madrid
0;2807908133;Madrid;785;8722,2;191,4;29104;Madrid
0;2807908134;Madrid;1454;4038,9;216,2;32876,87;Madrid
0;2807908135;Madrid;2490;24900;207,1;31495,38;Madrid
0;2807908136;Madrid;1325;16562,5;138,1;20997,22;Madrid
0;2807908137;Madrid;1764;4767,6;206;31323,03;Madrid
0;2807908138;Madrid;1241;2757,8;219;33308,39;Madrid
0;2807908139;Madrid;3624;1245,4;172,5;26235,84;Madrid
0;2807908140;Madrid;858;28600;138;20992,25;Madrid
0;2807908141;Madrid;1019;25475;165,5;25166,26;Madrid
0;2807908142;Madrid;1254;11400;145,2;22076,55;Madrid
0;2807908143;Madrid;1223;3597,1;209,2;31818,47;Madrid
0;2807908144;Madrid;1538;38450;194,1;29512,75;Madrid
0;2807908145;Madrid;1377;10592,3;195,3;29700,43;Madrid
0;2807908146;Madrid;1490;24833,3;200,4;30474,36;Madrid
0;2807908147;Madrid;1599;6952,2;192;29197,6;Madrid
0;2807908148;Madrid;1912;11950;181,2;27555,96;Madrid
0;2807908149;Madrid;708;23600;149,9;22788,84;Madrid
0;2807908150;Madrid;1262;31550;207,8;31594,35;Madrid
0;2807908151;Madrid;882;29400;169,8;25822,53;Madrid
0;2807908152;Madrid;1695;18833,3;216,3;32890,68;Madrid
0;2807908153;Madrid;1606;16060;171,1;26016,33;Madrid
0;2807908154;Madrid;1688;28133,3;205,8;31297,3;Madrid
0;2807908155;Madrid;1617;5988,9;175,4;26672,98;Madrid
0;2807908156;Madrid;1349;19271,4;166,8;25361,6;Madrid
0;2807908157;Madrid;998;16633,3;153,5;23344,35;Madrid
0;2807908158;Madrid;1522;16911,1;211,9;32221,42;Madrid
0;2807908159;Madrid;2022;5616,7;193,3;29400,66;Madrid
0;2807908160;Madrid;2857;17856,3;195;29655,24;Madrid
0;2807908161;Madrid;2102;21020;207,8;31605,91;Madrid
0;2807908162;Madrid;1520;6333,3;178,6;27162,69;Madrid
0;2807908163;Madrid;1883;18830;200,6;30507,92;Madrid
0;2807908164;Madrid;2938;9477,4;143,9;21885,4;Madrid
0;2807908165;Madrid;2442;14364,7;148,8;22622,23;Madrid
0;2807908166;Madrid;1666;801;139,4;21194,56;Madrid
0;2807908167;Madrid;4100;4939,8;196;29812,44;Madrid
0;2807908168;Madrid;1417;17712,5;177,8;27042,32;Madrid
0;2807908169;Madrid;2960;7589,7;144,1;21906,19;Madrid
0;2807908170;Madrid;2890;26272,7;185,8;28247,64;Madrid
0;2807908171;Madrid;1723;2533,8;185,9;28266,48;Madrid
0;2807908172;Madrid;2329;29112,5;172,7;26266,56;Madrid
0;2807908173;Madrid;2102;23355,6;143,9;21883,53;Madrid
0;2807908174;Madrid;1893;5915,6;187,2;28465,97;Madrid
0;2807908175;Madrid;1256;6280;219;33297,82;Madrid
0;2807908176;Madrid;3359;7146,8;145,6;22147,92;Madrid
0;2807908177;Madrid;1350;33750;163,6;24878,15;Madrid
0;2807908178;Madrid;2184;16800;141;21443,46;Madrid
0;2807908179;Madrid;1475;18437,5;177;26910,16;Madrid
0;2807908180;Madrid;1046;17433,3;216,1;32860,59;Madrid
0;2807908181;Madrid;2194;6648,5;181;27521,84;Madrid
0;2807908182;Madrid;1666;11106,7;195,6;29747,58;Madrid
0;2807908183;Madrid;2075;23055,6;195,3;29697,84;Madrid
0;2807908184;Madrid;1670;23857,1;142,2;21630,51;Madrid
0;2807908185;Madrid;1694;33880;187;28440,47;Madrid
0;2807908186;Madrid;1614;23057,1;189,6;28827,63;Madrid
0;2807908187;Madrid;2485;13078,9;202;30717,02;Madrid
0;2807908188;Madrid;1920;21333,3;185,1;28155,24;Madrid
0;2807909001;Madrid;1189;13211,1;164;24946,11;Madrid
0;2807909002;Madrid;1319;84,4;182,1;27695,47;Madrid
0;2807909004;Madrid;1482;37050;149;22655,64;Madrid
0;2807909005;Madrid;917;30566,7;141,6;21539,08;Madrid
0;2807909006;Madrid;766;19150;146,4;22264,1;Madrid
0;2807909007;Madrid;976;8133,3;140,7;21389,87;Madrid
0;2807909008;Madrid;1207;13411,1;204,2;31046,38;Madrid
0;2807909009;Madrid;1052;15028,6;152,7;23218,92;Madrid
0;2807909010;Madrid;2477;2030,3;210,7;32038,42;Madrid
0;2807909011;Madrid;1357;45233,3;191,2;29075,7;Madrid
0;2807909012;Madrid;693;34650;176,5;26841,39;Madrid
0;2807909013;Madrid;1280;42666,7;163,6;24879,18;Madrid
1;2807909014;Madrid;1978;19780;205,6;31270,14;Madrid
0;2807909015;Madrid;1615;40375;204,2;31050,4;Madrid
0;2807909016;Madrid;921;30700;183,2;27855,08;Madrid
1;2807909017;Madrid;1157;38566,7;196,8;29926,11;Madrid
0;2807909018;Madrid;1379;34475;217,5;33078,57;Madrid
0;2807909019;Madrid;1507;30140;216,8;32971,54;Madrid
0;2807909020;Madrid;899;44950;224,5;34143,93;Madrid
0;2807909021;Madrid;1035;34500;216,1;32855,43;Madrid
0;2807909022;Madrid;1109;27725;202,3;30769,37;Madrid
1;2807909023;Madrid;1852;46300;180;27367,99;Madrid
0;2807909024;Madrid;760;38000;203,8;30995,59;Madrid
0;2807909025;Madrid;977;48850;199,1;30272,77;Madrid
0;2807909026;Madrid;1275;63750;167,7;25505,55;Madrid
0;2807909028;Madrid;1637;16370;177,8;27034,71;Madrid
0;2807909029;Madrid;1045;34833,3;194,2;29532,57;Madrid
0;2807909030;Madrid;1228;30700;220,2;33488,35;Madrid
0;2807909031;Madrid;603;15075;155,3;23613,05;Madrid
0;2807909033;Madrid;1381;199,6;213;32393,17;Madrid
0;2807909034;Madrid;1567;26116,7;221,3;33659,01;Madrid
0;2807909035;Madrid;858;42900;206,4;31382,84;Madrid
0;2807909036;Madrid;1089;36300;167;25395,72;Madrid
0;2807909037;Madrid;2386;9544;213,6;32488,65;Madrid
0;2807909038;Madrid;1243;17757,1;199,8;30389,12;Madrid
0;2807909039;Madrid;1125;28125;184,9;28114,11;Madrid
0;2807909040;Madrid;921;15350;172,1;26175,7;Madrid
0;2807909041;Madrid;1654;4241;185;28126,98;Madrid
0;2807909043;Madrid;1832;294,5;215,9;32831,12;Madrid
0;2807909044;Madrid;1185;9875;197,4;30016,95;Madrid
0;2807909045;Madrid;1058;26450;199,9;30403,95;Madrid
0;2807909046;Madrid;1726;19177,8;198,3;30159,29;Madrid
0;2807909047;Madrid;1416;14160;165,2;25117,98;Madrid
0;2807909049;Madrid;1159;38633,3;144,1;21905,81;Madrid
0;2807909050;Madrid;830;27666,7;149,7;22769,94;Madrid
0;2807909051;Madrid;1302;43400;163,6;24877,8;Madrid
0;2807909052;Madrid;1931;32183,3;136,9;20813;Madrid
0;2807909053;Madrid;853;17060;141,7;21546,27;Madrid
0;2807909054;Madrid;1300;43333,3;101,4;15425,77;Madrid
0;2807909055;Madrid;1706;28433,3;150,9;22953,11;Madrid
0;2807909056;Madrid;2056;20560;179,2;27249,39;Madrid
0;2807909057;Madrid;888;29600;123,9;18843,81;Madrid
0;2807909058;Madrid;934;46700;115,6;17586,86;Madrid
0;2807909060;Madrid;1580;39500;109,6;16672,12;Madrid
0;2807909061;Madrid;969;32300;108,6;16521,96;Madrid
0;2807909063;Madrid;1423;17787,5;124,1;18873,42;Madrid
0;2807909064;Madrid;1520;19000;100,8;15326,05;Madrid
0;2807909065;Madrid;1283;64150;89,6;13626,36;Madrid
0;2807909066;Madrid;834;41700;107,6;16360,2;Madrid
0;2807909067;Madrid;830;27666,7;108,3;16466,19;Madrid
0;2807909068;Madrid;1048;34933,3;113,4;17247,37;Madrid
0;2807909069;Madrid;764;19100;134,5;20449,69;Madrid
0;2807909070;Madrid;981;3633,3;116,7;17751,84;Madrid
0;2807909071;Madrid;2982;2311,6;210,6;32021,97;Madrid
0;2807909072;Madrid;2923;818,8;210,4;31999,57;Madrid
0;2807909073;Madrid;3168;5369,5;213;32397,73;Madrid
1;2807909074;Madrid;1559;15590;142,2;21629,89;Madrid
1;2807909075;Madrid;2646;3624,7;183,5;27910,8;Madrid
0;2807909076;Madrid;1066;26650;119,1;18106,44;Madrid
0;2807909077;Madrid;1147;22940;158,6;24114,74;Madrid
0;2807909078;Madrid;2252;1620,1;207;31484,22;Madrid
0;2807909079;Madrid;2004;2443,9;186,5;28354,05;Madrid
0;2807909080;Madrid;1755;7312,5;181,5;27596,67;Madrid
0;2807909081;Madrid;855;12214,3;195,5;29727,61;Madrid
0;2807909082;Madrid;839;41950;134,7;20488,74;Madrid
0;2807909083;Madrid;3099;11919,2;204;31019,47;Madrid
0;2807909084;Madrid;903;15050;173,5;26376,55;Madrid
0;2807909085;Madrid;1594;9376,5;204;31016,39;Madrid
0;2807909086;Madrid;2057;1700;216;32843,85;Madrid
0;2807909087;Madrid;2179;4035,2;209,2;31808,26;Madrid
0;2807909088;Madrid;2514;9311,1;203;30863,84;Madrid
0;2807909089;Madrid;1670;5758,6;213,2;32423,34;Madrid
0;2807909090;Madrid;2109;19172,7;168,9;25678,93;Madrid
0;2807909091;Madrid;1872;2369,6;237,4;36108,68;Madrid
0;2807909092;Madrid;1072;2680;179,4;27288,49;Madrid
1;2807910001;Madrid;1101;18350;107,4;16332,94;Madrid
0;2807910002;Madrid;1026;51300;63,1;9588,16;Madrid
0;2807910003;Madrid;909;30300;57,2;8691,07;Madrid
0;2807910004;Madrid;829;20725;90,6;13770,93;Madrid
0;2807910005;Madrid;1257;20950;85,3;12969,97;Madrid
1;2807910006;Madrid;2512;3588,6;128;19466,2;Madrid
0;2807910007;Madrid;1458;48600;91,7;13941,1;Madrid
0;2807910008;Madrid;1060;53000;107,5;16342,59;Madrid
0;2807910009;Madrid;1141;57050;94,7;14403,84;Madrid
0;2807910010;Madrid;918;91800;97,5;14826,26;Madrid
0;2807910011;Madrid;719;23966,7;146,1;22216,18;Madrid
0;2807910012;Madrid;928;30933,3;120,8;18372,29;Madrid
0;2807910013;Madrid;692;11533,3;140,2;21313,18;Madrid
0;2807910014;Madrid;834;41700;189,5;28817,74;Madrid
0;2807910015;Madrid;1248;31200;99,4;15114,57;Madrid
1;2807910016;Madrid;1269;31725;140,2;21324,76;Madrid
0;2807910017;Madrid;897;14950;192,4;29261,55;Madrid
0;2807910018;Madrid;837;41850;126;19156,01;Madrid
0;2807910020;Madrid;821;8210;109,2;16602,25;Madrid
0;2807910021;Madrid;1337;44566,7;108,1;16443,63;Madrid
0;2807910022;Madrid;1057;52850;143,2;21783,72;Madrid
0;2807910023;Madrid;829;27633,3;128,4;19521,19;Madrid
0;2807910024;Madrid;1262;63100;109,3;16625,71;Madrid
0;2807910025;Madrid;1227;40900;115,6;17578,57;Madrid
2;2807910026;Madrid;920;15333,3;131,6;20011,41;Madrid
2;2807910027;Madrid;1266;42200;128,9;19604,51;Madrid
0;2807910028;Madrid;1340;44666,7;97,8;14878,93;Madrid
0;2807910029;Madrid;1399;34975;131,2;19958,73;Madrid
0;2807910030;Madrid;1405;35125;108,8;16550,92;Madrid
0;2807910031;Madrid;863;21575;101;15363,37;Madrid
0;2807910032;Madrid;1346;44866,7;106,8;16247,92;Madrid
0;2807910033;Madrid;1007;50350;110,4;16792,88;Madrid
0;2807910034;Madrid;770;38500;82,4;12524,36;Madrid
0;2807910035;Madrid;933;18660;114,1;17356,78;Madrid
1;2807910036;Madrid;1496;29920;135,7;20636,3;Madrid
0;2807910037;Madrid;1674;33480;114,9;17465,79;Madrid
0;2807910038;Madrid;870;29000;104,6;15903,23;Madrid
0;2807910039;Madrid;1226;61300;90,5;13762,79;Madrid
0;2807910040;Madrid;908;18160;83,6;12708,99;Madrid
0;2807910041;Madrid;1505;50166,7;109,7;16682,07;Madrid
0;2807910042;Madrid;1386;46200;107;16267,59;Madrid
0;2807910043;Madrid;1487;37175;103,8;15782,15;Madrid
1;2807910044;Madrid;885;29500;135;20531,86;Madrid
0;2807910046;Madrid;1339;33475;89,2;13561,84;Madrid
0;2807910047;Madrid;1060;53000;81;12319,04;Madrid
1;2807910048;Madrid;1401;46700;76,1;11569,24;Madrid
0;2807910049;Madrid;1215;40500;85,5;13004,05;Madrid
1;2807910050;Madrid;1486;49533,3;85,6;13010,63;Madrid
1;2807910051;Madrid;994;49700;96,1;14618,59;Madrid
0;2807910052;Madrid;1224;61200;87,2;13255,1;Madrid
0;2807910053;Madrid;1150;28750;94,7;14402,36;Madrid
0;2807910054;Madrid;1469;20985,7;148;22508,1;Madrid
0;2807910055;Madrid;1231;24620;143,9;21885,94;Madrid
0;2807910056;Madrid;1138;37933,3;80,2;12199,46;Madrid
0;2807910057;Madrid;1589;39725;102,6;15605,46;Madrid
0;2807910058;Madrid;1134;56700;92,5;14068,63;Madrid
0;2807910059;Madrid;1255;31375;80,2;12193,47;Madrid
0;2807910060;Madrid;1956;5752,9;120,9;18388,78;Madrid
0;2807910061;Madrid;1788;35760;85,6;13017,01;Madrid
0;2807910062;Madrid;942;23550;63,1;9594,4;Madrid
0;2807910063;Madrid;1709;28483,3;82;12463,96;Madrid
0;2807910065;Madrid;834;27800;78,5;11940,27;Madrid
0;2807910067;Madrid;931;23275;124,8;18974,55;Madrid
0;2807910068;Madrid;835;27833,3;119,7;18196,49;Madrid
0;2807910069;Madrid;1442;36050;109,4;16638,55;Madrid
0;2807910070;Madrid;1159;57950;108;16416,75;Madrid
0;2807910072;Madrid;2156;16584,6;155,7;23671,4;Madrid
0;2807910073;Madrid;1236;41200;110,6;16822,78;Madrid
0;2807910074;Madrid;875;43750;144,6;21990,84;Madrid
0;2807910075;Madrid;858;28600;131,4;19986,48;Madrid
0;2807910076;Madrid;1009;25225;121,5;18469,54;Madrid
0;2807910077;Madrid;797;19925;112,4;17085,08;Madrid
0;2807910078;Madrid;1125;28125;119,7;18200,12;Madrid
0;2807910081;Madrid;1172;4883,3;128,8;19581,05;Madrid
0;2807910082;Madrid;995;19900;99,4;15121,6;Madrid
0;2807910083;Madrid;800;40000;81,9;12449,55;Madrid
0;2807910084;Madrid;2249;56225;94,7;14403,22;Madrid
0;2807910086;Madrid;1597;79850;92;13997,2;Madrid
0;2807910087;Madrid;926;2893,8;155,5;23641,83;Madrid
0;2807910088;Madrid;1272;31800;112,1;17054,49;Madrid
0;2807910089;Madrid;1070;35666,7;106,8;16237,43;Madrid
1;2807910090;Madrid;832;27733,3;128,8;19583,87;Madrid
0;2807910091;Madrid;958;11975;149,1;22679,85;Madrid
0;2807910092;Madrid;815;20375;119,5;18178,73;Madrid
0;2807910093;Madrid;891;44550;107,5;16354,55;Madrid
0;2807910094;Madrid;1180;59000;90,3;13727,15;Madrid
1;2807910095;Madrid;1321;44033,3;88,7;13483,94;Madrid
0;2807910096;Madrid;1504;75200;94,9;14435,21;Madrid
0;2807910098;Madrid;1158;57900;111,8;16995,18;Madrid
0;2807910099;Madrid;1124;22480;124,7;18964,54;Madrid
0;2807910100;Madrid;1041;34700;107,1;16290,3;Madrid
0;2807910101;Madrid;1077;35900;112,2;17068,96;Madrid
0;2807910102;Madrid;671;13420;108,3;16465,71;Madrid
0;2807910103;Madrid;1166;58300;98,9;15038,89;Madrid
0;2807910106;Madrid;1404;17550;151,9;23097,4;Madrid
0;2807910107;Madrid;1009;33633,3;137;20837,13;Madrid
1;2807910108;Madrid;773;25766,7;117,3;17836,87;Madrid
1;2807910109;Madrid;1382;23033,3;117,2;17824,05;Madrid
0;2807910110;Madrid;852;85200;86,9;13215,43;Madrid
1;2807910111;Madrid;797;79700;93,3;14182,02;Madrid
0;2807910112;Madrid;1033;103300;89,9;13673,73;Madrid
0;2807910113;Madrid;933;46650;85,8;13052,65;Madrid
0;2807910114;Madrid;1143;57150;99,3;15106,94;Madrid
0;2807910115;Madrid;1137;56850;93,2;14168,7;Madrid
0;2807910116;Madrid;1415;70750;130,5;19845,39;Madrid
0;2807910117;Madrid;1155;38500;144;21900,82;Madrid
0;2807910118;Madrid;1139;56950;132,7;20179,98;Madrid
0;2807910119;Madrid;1497;24950;152,5;23187,33;Madrid
0;2807910120;Madrid;1258;11436,4;130,9;19908,99;Madrid
0;2807910121;Madrid;1152;10472,7;99,2;15090,54;Madrid
0;2807910122;Madrid;1098;21960;118;17938,98;Madrid
0;2807910123;Madrid;918;11475;123,3;18744,38;Madrid
0;2807910124;Madrid;1485;37125;102,4;15576,13;Madrid
0;2807910125;Madrid;775;38750;125,4;19062,12;Madrid
0;2807910126;Madrid;1354;45133,3;119,3;18143,05;Madrid
0;2807910127;Madrid;992;49600;109,9;16715,81;Madrid
1;2807910128;Madrid;1312;26240;123;18705,89;Madrid
0;2807910129;Madrid;605;30250;149,2;22696,02;Madrid
1;2807910130;Madrid;1627;32540;147;22359,59;Madrid
0;2807910131;Madrid;1450;24166,7;118,6;18039,44;Madrid
0;2807910132;Madrid;972;16200;125,1;19029,98;Madrid
3;2807910133;Madrid;1738;24828,6;147,1;22362,93;Madrid
0;2807910134;Madrid;654;21800;111,6;16975,01;Madrid
0;2807910135;Madrid;820;27333,3;116,3;17684,1;Madrid
0;2807910136;Madrid;1215;40500;126,4;19221,04;Madrid
0;2807910137;Madrid;1049;52450;97,4;14807,88;Madrid
0;2807910138;Madrid;745;37250;133,3;20268,54;Madrid
0;2807910139;Madrid;1134;56700;100;15204,01;Madrid
0;2807910140;Madrid;829;20725;120,9;18382,55;Madrid
0;2807910142;Madrid;1915;47875;107,1;16293,73;Madrid
0;2807910143;Madrid;1348;22466,7;123,3;18750,82;Madrid
0;2807910144;Madrid;1518;37950;93,2;14178,63;Madrid
0;2807910145;Madrid;1594;31880;118,9;18085,68;Madrid
1;2807910146;Madrid;1393;23216,7;104,1;15830,35;Madrid
0;2807910147;Madrid;1563;39075;97;14749,54;Madrid
0;2807910148;Madrid;1599;31980;81,3;12361,72;Madrid
0;2807910149;Madrid;1121;37366,7;73,6;11185,51;Madrid
0;2807910150;Madrid;859;42950;84;12771,33;Madrid
0;2807910151;Madrid;1862;23275;112,8;17146,79;Madrid
0;2807910152;Madrid;824;5150;112,1;17046,78;Madrid
0;2807910153;Madrid;2546;23145,5;152,1;23134,48;Madrid
0;2807910154;Madrid;839;20975;127,2;19345,61;Madrid
0;2807910156;Madrid;855;14250;144,9;22032,61;Madrid
0;2807910157;Madrid;745;10642,9;164,8;25068,55;Madrid
0;2807910158;Madrid;1198;144,7;142,4;21649,4;Madrid
0;2807910159;Madrid;1186;10781,8;130,8;19885,74;Madrid
0;2807910161;Madrid;1616;10773,3;109,9;16711,76;Madrid
0;2807910162;Madrid;932;46600;108,9;16563,7;Madrid
0;2807910163;Madrid;762;19050;81,2;12355,2;Madrid
0;2807910164;Madrid;1479;73950;88,3;13435,09;Madrid
0;2807910165;Madrid;1184;1973,3;119,5;18176,96;Madrid
0;2807910167;Madrid;2273;5165,9;133,9;20362,5;Madrid
0;2807910168;Madrid;1318;65900;87,1;13240,76;Madrid
0;2807910169;Madrid;880;29333,3;107,9;16409,61;Madrid
0;2807910170;Madrid;1173;39100;112,4;17094,93;Madrid
0;2807910171;Madrid;1114;37133,3;125,1;19024,82;Madrid
0;2807910172;Madrid;748;37400;130;19763,99;Madrid
0;2807910173;Madrid;1573;39325;111;16880,45;Madrid
1;2807910174;Madrid;953;13614,3;103,5;15731,93;Madrid
0;2807910175;Madrid;838;41900;108;16428,25;Madrid
0;2807910176;Madrid;1253;41766,7;114,4;17396,62;Madrid
0;2807910178;Madrid;1033;17216,7;100,9;15345,51;Madrid
0;2807910179;Madrid;1104;36800;80,2;12192,22;Madrid
0;2807910180;Madrid;1266;42200;115,4;17546,88;Madrid
0;2807910181;Madrid;1189;29725;98,6;14996,33;Madrid
0;2807910182;Madrid;1165;29125;113,7;17289,07;Madrid
0;2807910183;Madrid;1037;34566,7;113,7;17292,11;Madrid
0;2807910184;Madrid;1004;25100;101,6;15445,8;Madrid
0;2807910185;Madrid;790;26333,3;101,9;15493,96;Madrid
0;2807910187;Madrid;1318;18828,6;100;15203,49;Madrid
0;2807910188;Madrid;1033;34433,3;93,7;14242,42;Madrid
0;2807910189;Madrid;1470;29400;91,7;13938,2;Madrid
0;2807910190;Madrid;1158;28950;95,9;14586,13;Madrid
1;2807910191;Madrid;1628;32560;91,6;13931,23;Madrid
0;2807910192;Madrid;1681;21012,5;115;17483;Madrid
0;2807910193;Madrid;773;38650;69,4;10559,89;Madrid
0;2807910194;Madrid;963;24075;127,9;19449,64;Madrid
0;2807910197;Madrid;1657;20712,5;111,4;16935,97;Madrid
0;2807910198;Madrid;1994;13293,3;114;17331,02;Madrid
0;2807910199;Madrid;1592;17688,9;108;16422,92;Madrid
0;2807910201;Madrid;1063;26575;124,1;18870,12;Madrid
0;2807910202;Madrid;781;19525;120,3;18292,17;Madrid
0;2807910203;Madrid;1570;31400;98,8;15025,46;Madrid
0;2807910204;Madrid;932;31066,7;101,2;15388,8;Madrid
0;2807910205;Madrid;1389;2394,8;151;22968,06;Madrid
0;2807910206;Madrid;1265;21083,3;163;24788,44;Madrid
0;2807910207;Madrid;1431;8417,6;145,2;22078,68;Madrid
0;2807910209;Madrid;1308;18685,7;134,5;20456,41;Madrid
0;2807910210;Madrid;1155;16500;108,3;16468,89;Madrid
0;2807910211;Madrid;995;24875;156,3;23774,48;Madrid
0;2807910212;Madrid;975;19500;152,7;23227,85;Madrid
0;2807910213;Madrid;2296;17661,5;160,5;24406,1;Madrid
0;2807910214;Madrid;1843;12286,7;150,6;22903,32;Madrid
0;2807910215;Madrid;1462;11246,2;151;22959,46;Madrid
0;2807910216;Madrid;1305;16312,5;159,4;24246,64;Madrid
0;2807910217;Madrid;930;18600;148,4;22568,66;Madrid
0;2807910218;Madrid;1185;6583,3;159,2;24204,8;Madrid
0;2807910219;Madrid;1428;14280;155,3;23612,9;Madrid
0;2807910220;Madrid;3039;16883,3;151,2;22994,32;Madrid
0;2807910221;Madrid;1577;306,8;157,4;23938,85;Madrid
0;2807911001;Madrid;1190;13222,2;134;20383,19;Madrid
1;2807911002;Madrid;1661;83050;143,9;21888,39;Madrid
1;2807911003;Madrid;1727;57566,7;141,7;21553,32;Madrid
0;2807911004;Madrid;1486;29720;146,2;22236,38;Madrid
0;2807911005;Madrid;1099;36633,3;121,5;18472,04;Madrid
0;2807911006;Madrid;1246;41533,3;117,5;17867,94;Madrid
0;2807911007;Madrid;2134;42680;106,8;16242,87;Madrid
0;2807911010;Madrid;858;42900;143,5;21824,08;Madrid
1;2807911011;Madrid;827;82700;122,7;18654,34;Madrid
0;2807911012;Madrid;2102;52550;102,5;15593,89;Madrid
0;2807911013;Madrid;1583;17588,9;113,8;17299,58;Madrid
0;2807911015;Madrid;1529;38225;96,7;14698,81;Madrid
0;2807911016;Madrid;1182;29550;110;16725,83;Madrid
0;2807911017;Madrid;1190;39666,7;72,8;11063,47;Madrid
0;2807911018;Madrid;785;39250;78,1;11879,44;Madrid
0;2807911019;Madrid;757;25233,3;102,5;15579,92;Madrid
0;2807911021;Madrid;1489;29780;98,8;15023,36;Madrid
0;2807911022;Madrid;1522;21742,9;131,8;20050,04;Madrid
0;2807911023;Madrid;1349;44966,7;86,6;13176,63;Madrid
0;2807911024;Madrid;1467;48900;102,1;15527,02;Madrid
0;2807911025;Madrid;1383;34575;118,8;18059,25;Madrid
1;2807911026;Madrid;2268;37800;114,2;17367,7;Madrid
0;2807911028;Madrid;1002;25050;136,9;20817,88;Madrid
0;2807911029;Madrid;904;30133,3;106,1;16129,11;Madrid
0;2807911030;Madrid;813;13550;117,4;17852,67;Madrid
0;2807911031;Madrid;942;47100;131,6;20005,88;Madrid
0;2807911032;Madrid;1506;37650;103,7;15775,18;Madrid
